(144,45),
(144,44),
(144,44),
(144,43),
(144,43),
(144,43),
(144,42),
(144,42),
(144,41),
(144,41),
(144,40),
(144,40),
(144,39),
(144,39),
(144,39),
(144,38),
(144,38),
(144,38),
(144,38),


